title,company,category,status,min_edu,min_exp,description,url,imgUrl
Telemarketing,Algorithmics Global FZE,Business Development & Sales,Full-Time · Remote/WFH,Minimum Associate Degree,1 - 3 years of experience,"Job description for Telemarketing at Algorithmics Global FZEALGORITHMICS adalah sekolah internasional programming & matematika untuk anak-anak, dengan jumlah siswa lebih dari 500,000 di seluruh dunia. Kelas kami memiliki tujuan yakni membantu anak-anak untuk mengambil langkah pertama mereka dalam dunia IT dan mengembangkan kemampuan dan pemahaman mereka tentang matematika dengan metode pembelajaran yang menyenangkan dengan mengajar mereka sambil bermain dan menemukan pendekatan individu untuk setiap anak menggunakan metodologi unik dan platform online yang dikembangkan secara khusus. Untuk dapat bekerja, Anda diwajibkan menguasai Bahasa Indonesia, dan dapat berkomunikasi dengan bahasa Inggris.Penempatan : WFH/WFAApa yang akan Anda lakukan :Bekerja dengan aplikasi masuk (panggilan, pesan instan)Memajukan hubungan dengan klienMengelola beberapa akun, mengembangkan dan mempertahankan klienMengidentifikasi kebutuhan klien dan menawarkan pilihan program yang sesuaiMeyakinkan klien untuk memesan dan bergabung dengan Kelas Uji Coba gratisMemberikan informasi produk/layanan dengan menjawab pertanyaan dan menawarkan bantuanMembangun hubungan dengan klien baruMembantu dan membimbing klien yang ada dan akan hadir di Kelas Uji CobaMenjadi kontak yang dipercaya untuk diskusi dengan klienMemperkuat target bisnis melalui pencapaian tujuan klien dan perusahaanMembantu mencapai target penjualan dan menghasilkan penjualan untuk akun klienHari Kerja :5 hari/minggu (Supervisor akan menentukan hari kerja)Harus bisa bekerja di Akhir Pekan (Sabtu dan Minggu)Jam Kerja :9 jam/hari (8 jam kerja dan 1 jam istirahat)10:00 - 19:00 WIB (Jam kerja tidak dapat diubah)Bergabunglah bersama kami apabila Anda :Senang berbicara dan berinteraksi dengan orang lainLulusan Baru Komunikasi/Manajemen/Pemasaran/Ekonomi/Bisnis/Hubungan Internasional/Hubungan Masyarakat dipersilakanKami membuka kesempatan kepada Anda dengan persyaratan :Memiliki Laptop/PC/Komputer pribadi dan koneksi internet yang baikMemiliki kemampuan komunikasi yang baikMemiliki kemampuan untuk meyakinkan pelanggan potensialMemiliki pemahaman yang baik tentang produk dan layanan yang ditawarkan.Kemampuan untuk bekerja secara mandiri dan juga dalam tim.Kemampuan untuk bekerja di bawah tekananPembelajar yang cepat dan memiliki pengalaman melakukan panggilan telepon yang baikMemiliki pengalaman di bidang sales dan pengetahuan tentang sistem CRM menjadi nilai tambahTidak diperkenankan jika Anda memiliki pekerjaan lainTidak diperkenankan untuk mahasiswa aktifKeuntungan yang akan Anda dapatkan :Bekerja dalam tim EdTech internasional yang ambisius - kami berkembang pesat dan terus-menerus menghapus batasan wilayah dan bahasaBekerja 100% dari mana sajaTujuan yang berorientasi sosial - kami dengan tulus yakin bahwa kami dapat membuat perbedaan bagi anak-anak secara global dengan produk kamiLingkungan kerja yang nyamanKesempatan untuk meningkatkan kemampuanJenjang karir luasSupport system yang canggih dan profesionalGaji tetap + bonus, berdasarkan kinerja AndaJadwal kerja yang nyaman: penuh waktu, 5 hari semingguRead Less",https://glints.com/id/en/opportunities/jobs/telemarketing/5155f611-8999-450a-9ed2-61f67b812661?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/da368e0f60200292d9fae036c046de15.jpeg
Client Relationship Manager,Algorithmics Global FZE,Business Development & Sales,Full-Time · Remote/WFH,Minimum Associate Degree,1 - 3 years of experience,"Job description for Client Relationship Manager at Algorithmics Global FZEALGORITHMICS adalah sekolah internasional programming & matematika untuk anak-anak, dengan jumlah siswa lebih dari 500,000 di seluruh dunia. Kelas kami memiliki tujuan yakni membantu anak-anak untuk mengambil langkah pertama mereka dalam dunia IT dan mengembangkan kemampuan dan pemahaman mereka tentang matematika dengan metode pembelajaran yang menyenangkan dengan mengajar mereka sambil bermain dan menemukan pendekatan individu untuk setiap anak menggunakan metodologi unik dan platform online yang dikembangkan secara khusus. Untuk dapat bekerja, Anda diwajibkan menguasai Bahasa Indonesia, dan dapat berkomunikasi dengan bahasa Inggris.Penempatan : WFH/WFAApa yang akan Anda lakukan :Bekerja dengan aplikasi masuk (panggilan, pesan instan)Memajukan hubungan dengan klienMeyakinkan klien untuk kembali menggunakan produk perusahaan dengan melakukan perpanjangan paket atau pembaharuan atau upgrade ke level berikutnyaMemberikan informasi produk/layanan dengan menjawab pertanyaan dan menawarkan bantuanMengelola beberapa akun, mengembangkan dan mempertahankan klienMembangun dan menjaga hubungan dengan klien potensial dan yang sudah adaMenjual kembali program kursus di Algorithmics berdasarkan masukan Tutor dan kebutuhan/masukan klienBekerja dengan menangani keluhan klien dan mengatasi masalah yang dihadapi klienMengelola, menyesuaikan, dan mengatasi tantangan terkait layanan yang adaMengidentifikasi, mengembangkan, dan menjalankan strategi baru untuk pertumbuhan bisnisMengembangkan dan menyempurnakan strategi negosiasi dan presentasiMengelola program penjualan mencapai target penjualanMenjadi kontak yang dipercaya untuk diskusiMemperkuat target bisnis melalui pencapaian tujuan klien dan perusahaanMenghasilkan penjualan untuk akun klienMengidentifikasi peluang untuk mengembangkan hubungan bisnis dengan klien yang sudah adaHari Kerja :5 hari/minggu (Supervisor akan menentukan hari kerja)Harus bisa bekerja di Akhir Pekan (Sabtu atau Minggu)Harus dapat mengambil jumlah minimum panggilan telepon sesuai aturan perusahaanJam Kerja :9 jam/hari (8 jam kerja dan 1 jam istirahat)10:00 - 19:00 WIB (Jam kerja tidak dapat diubah)Bergabunglah bersama kami apabila Anda :Senang berinteraksi dengan anak-anakSenang berbicara dan berinteraksi dengan orang lainMencintai dunia pendidikanMemiliki keterampilan dalam berkomunikasi, mempromosikan sesuatu, menjual sesuatu, dan melakukan negosiasi dengan meyakinkan pelangganKemampuan berbahasa Inggris (Menengah)Mampu berkomunikasi dan presentasi dengan baikMencari pekerjaan Remote/WFH/WFA dengan GAJI KOMPETITIFLulusan Baru Komunikasi/Manajemen/Pemasaran/Ekonomi/Bisnis/Hubungan Internasional/Hubungan Masyarakat dipersilakanKami membuka kesempatan kepada Anda dengan persyaratan :Memiliki pengalaman di bidang Customer Service dengan profesionalisme hardselling maupun softsellingMemiliki Laptop/PC/Komputer pribadi dan koneksi internet yang baikMemiliki pengalaman di bidang sales B2C/B2B/B2G, B2C menjadi nilai tambahMemiliki pengetahuan tentang sistem CRM menjadi nilai tambahMemiliki kemampuan komunikasi yang baikMemiliki kemampuan negosiasi yang kuat dan dapat meyakinkan pelanggan potensialMemiliki pemahaman yang baik tentang produk dan layanan yang ditawarkan.Kemampuan untuk bekerja secara mandiri dan juga dalam tim.Kemampuan untuk bekerja di bawah tekanan dan mencapai target penjualanPembelajar yang cepat, memiliki pengetahuan produk yang kuat dan pengalaman melakukan panggilan telepon yang baikMemiliki pengalaman mengajar/training/coaching/mempresentasikan sesuatu menjadi nilai tambahMemiliki pengetahuan tentang dunia pemrograman terutama Python dan Scratch menjadi nilai tambahTidak diperkenankan jika Anda memiliki pekerjaan lainTidak diperkenankan untuk mahasiswa aktifKeuntungan yang akan Anda dapatkan :Bekerja dalam tim EdTech internasional yang ambisius - kami berkembang pesat dan terus-menerus menghapus batasan wilayah dan bahasaBekerja 100% dari mana sajaTujuan yang berorientasi sosial - kami dengan tulus yakin bahwa kami dapat membuat perbedaan bagi anak-anak secara global dengan produk kamiLingkungan kerja yang nyamanKesempatan untuk meningkatkan kemampuanJenjang karir luasSupport system yang canggih dan profesionalGaji tetap + bonus, berdasarkan kinerja AndaJadwal kerja yang nyaman: penuh waktu, 5 hari semingguRead Less",https://glints.com/id/en/opportunities/jobs/client-relationship-manager/738b898c-8be0-4c98-9160-cdd9d214c49b?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/da368e0f60200292d9fae036c046de15.jpeg
PIMPINAN TOKO SURABAYA,Kartika Accessories,Business Development & Sales,Freelance · On-site,Minimum Bachelor’s Degree,1 - 3 years of experience,"Job description for PIMPINAN TOKO SURABAYA at Kartika AccessoriesTanggung Jawab Pekerjaan:Memiliki kerendahan hati dalam memberikan pelayanan ekselen kepada Pelanggan.Mampu memimpin dan mengelola tim dengan baik.Membuat perencanaan, evaluasi dan laporan kerja.Mampu mengambil keputusan dengan tepat dan cepat.Melakukan penjualan dan pengawasan penjualan (Promosi, Provokasi, Up/Down/Cross Selling).Menguasai Product Knowledge, Pengelolaan Persediaan, Penataan Barang.Mengelola sarana dan prasarana dengan baik.Bersedia bekerja dengan pencapaian target (omset , beban tugas, dll)Kualifikasi Umum:Sehat jasmani dan rohani.Laki-laki Nilai IPK min. 3.0 dan pendidikan min. S1 semua jurusan.Berpengalaman di bidang Manajerial dan Supervisi selama 2 tahunBersedia ditempatkan dimana saja.Komunikatif (ekspresi, intonasi, bahasa tubuh).Memiliki jiwa pelayanan, semangat, optimis, antusias serta attitude yang baik.Berintegritas tinggi, disiplin dan bertanggung jawab.Read Less",https://glints.com/id/en/opportunities/jobs/pimpinan-toko-surabaya/277210e9-1443-4e4d-a8f2-105b025c7573?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/985bbbd02f6b1100a16f72abe50b634b.jpg
Business Development & KOL Sales,ARCADE ACES,Business Development & Sales,Freelance · Hybrid,Minimum Bachelor’s Degree,1 - 3 years of experience,"Job description for Business Development & KOL Sales at ARCADE ACESJob DescriptionDevelop and execute strategies to promote and sell KOL (Key Opinion Leader) services from SEKATA Agency.Identify, approach, and build strong relationships with potential clients and partners to expand the client base.Collaborate with the creative and operations teams to tailor KOL solutions that meet client needs.Negotiate contracts and ensure the achievement of sales targets and revenue growth.Monitor market trends and competitors to identify opportunities for growth and innovation.Maintain and update a database of leads and other prospectsRequirements: Proven experience in business development or sales, preferably in the KOL, influencer marketing, or digital agency industry.Strong communication, negotiation, and relationship-building skills.Familiarity with KOL services, influencer marketing trends, and social media platforms.Target-driven and results-oriented mindset with the ability to meet and exceed sales goals.Excellent organizational skills.Bachelor's degree in business, marketing, or a related field is preferred.Read Less",https://glints.com/id/en/opportunities/jobs/business-development-and-kol-sales/5ca18c93-2067-4cc4-8d2e-4a6d595244a0?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/c2b9bae9526fecb49cf81e72638c368d.jpg
Sales Surabaya (Sales Engineer),PT. PILAR INTI FITTINDO,Business Development & Sales,Full-Time · Hybrid,Minimum Bachelor’s Degree,5 - 10 years of experience,"Job description for Sales Surabaya (Sales Engineer) at PT. PILAR INTI FITTINDOMinimal pendidikan S1 atau sederajatUsia 25 – 35 TahunPengalaman Sales dan penjualan minimal 2 -3 tahun, lebih disukai di bidang Furniture Fitting & Building MaterialKomunikatif dan proaktifTerbiasa bekerja dengan targetMemiliki kemampuan dalam relasi interpersonal, presentasi, negosiasi yang baik dan pemikiran sales strategicInovatif dan kreatif mengatasi masalah dan hambatan dalam dunia sales dan marketingMemiliki jaringan (networking) yang luas dibidang pemasaran.Memiliki kepribadian menyenangkan, senang bersosialisasi, berpikir kritis, percaya diri, dewasa dan berjiwa melayani.Memiliki kendaraan sendiri (min. motor)Optimis dan ulet, bisa bekerjasama secara individual maupun bersama team.Bisa menggunakan program Microsoft Office (Word, Excel, Outlook).Read Less",https://glints.com/id/en/opportunities/jobs/sales-surabaya-sales-engineer/c70d4339-b190-4bb5-90eb-6a0109001929?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/059c075472f6de75c625951b23b3fd49.jpg
sales lapangan,Wenfeng International Group,Business Development & Sales,Full-Time · On-site,Minimum Associate Degree,1 - 3 years of experience,"Job description for sales lapangan at Wenfeng International GroupJob DescriptionsMencari peluang penjualan dan menjalin jaringan dengan calon pelangganMelakukan tindak lanjut terhadap prospek pemasaran dan mengamankan peluang penjualan potensial.Memahami kebutuhan dan tujuan klien dan memberikan solusi yang layakMenyiapkan presentasi, proposal, dan penawaran untuk pelangganMeninjau secara mingguan dan menyiapkan laporan internal dan eksternal tentang status penjualanJob RequirementsPendidikan minimal S1 Ilmu Komunikasi / MarketingPengalaman minimal 1 tahun di bidang yang samaMempunyai kemampuan pemecahan masalah yangMemahami industri perangkat lunak / model penjualanMahir dalam Microsoft Office (terutama excel)Read Less",https://glints.com/id/en/opportunities/jobs/sales-lapangan/506d66f7-0d2a-44ca-aa16-a7e32543be26?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/1ffd3138272235688cc39f393fa5391f.png
Sales Executive,PT. Topla Fondamen Sukses,Business Development & Sales,Full-Time · On-site,Minimum Senior/Vocational High School,Less than a year of experience,"Job description for Sales Executive at PT. Topla Fondamen SuksesJob Descriptions:- Mengatur dan melakukan kunjungan ke client.- Melakukan penjualan produk kepada pelanggan potensial di wilayah yang ditentukan.- Mengidentifikasi peluang bisnis baru dan membangun hubungan yang kuat dengan pelanggan.- Menjaga hubungan dengan klien dengan memberikan dukungan dan informasi.- Bekerja sama dengan tim Pemasaran untuk menyusun paket layanan.- Memberikan tanggapan yang cepat terhadap pertanyaan atau penyelesaian keluhan klien.- Membantu mencapai target penjualan.- Mengelola catatan aktivitas penjualan dan menyusun laporan penjualan.Job Requirements:- Pendidikan minimal SMA, diutamakan jurusan Ilmu Komunikasi/Marketing atau sederajat.- Usia maksimal 28 tahun.- Siap bekerja di bawah tekanan.- Fresh graduate dipersilakan melamar.- Kemampuan komunikasi dan negosiasi yang baik.- Inisiatif dan dapat bekerja mandiri.- Pengetahuan tentang teknologi informasi diperlukan.- Keterampilan menjual dan kemampuan menjalin jaringan yang baik.- Kompeten dalam presentasi dan demonstrasi.- Terbukti mampu mencapai target penjualan.Read Less",https://glints.com/id/en/opportunities/jobs/sales-executive/6787675f-9807-4cd0-9a97-e955265f6e09?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/154e1eb2920055caa16504a5f965fd4b.jpg
Product Sales Executive,PT. Indoberka Investama,Business Development & Sales,Contract · On-site,Minimum Senior/Vocational High School,Less than a year of experience,"Job description for Product Sales Executive at PT. Indoberka InvestamaKualifikasi Sales-	Berpengalaman di bidang Sales/Marketing bahan bangunan minimal 1 tahun-	Dapat mengoperasikan program Microsoft Office (Minimal Excel dan Word)-	Bersedia keluar kota dan canvasing-	Memiliki SIM C dan SIM A (menjadi nilai tambah)-	Umur maksimal 40 Tahun-	Jujur dan disiplin-	Orientasi pada target-	Mampu menyusun rencana kerja, riset pasar dan evaluasi kinerja-	Membangun komunikasi dan negosiasi dengan customer-	Mampu berkoordinasi dengan tim maupun dengan customer-	Mengembangkan strategi penjualan dan peluang bisnis baru-	Mampu beradaptasi dan siap belajar hal baruRead Less",https://glints.com/id/en/opportunities/jobs/product-sales-executive/c0a60d21-e677-4caa-9ca3-a8f3f6ef0c07?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/72d03a14f8832d1638d18c16adb043b4.png
Talent Manager,PT Chao Lei Hei (Superpower Media),Business Development & Sales,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,Job description for Talent Manager at PT Chao Lei Hei (Superpower Media)Min. Lulusan SMA/SMKLaki-laki/perempuan usia max.30thMemiliki pengalaman min.1thn (fresh graduate are welcome)Mampu bekerja Di bawah tekananRead Less,https://glints.com/id/en/opportunities/jobs/talent-manager/63dec935-8985-48fb-a5f9-a55976a9d756?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/24fca8d5f247b087ac5abf97afd96155.png
Sales TO (Taking Order),PT Langit Bumi Lestari - Sagomee,Business Development & Sales,Full-Time · On-site,Minimum Senior/Vocational High School,5 - 10 years of experience,"Job description for Sales TO (Taking Order) at PT Langit Bumi Lestari - SagomeeJobdesc & Requirement	Tugas dan Tanggung Jawab	1. Melakukan penawaran produk di toko retail dalam pasar tradisional2. Melakukan aktivitas sampling kepada konsumen3. Mencari toko potensial untuk penjualan produk.4.	Mencapai target penjualan yang telah ditetapkan5. Membuat laporan penjualan dan aktivitas promosi secara actual dan tepat waktu.6.	Menjalin hubungan baik dengan pelanggan dan menangani pertanyaan atau keluhan mereka.7. Mengkoordinasikan dan mengikuti kegiatan promosi atau event yang diadakan oleh perusahaan.8. Menyusun dan mengelola display produk di tempat promosi agar menarik perhatian pelanggan.	Persyaratan :	1. Pengalaman minimal 5 tahun di bidang sales promotion, penjualan, atau pemasaran di pasar tradisional2. Komunikatif, persuasif, dan berpenampilan menarik.3. Berorientasi pada target dan hasil.4. Kreatif dan mampu bekerja secara mandiri maupun dalam tim.5. Memiliki kendaraan sendiri dan SIM C/A yang masih berlaku merupakan nilai tambah.6. Bersedia bekerja di lapangan dan melakukan perjalanan dinas jika diperlukan.7. Pendidikan minimal SMA/SMK atau sederajat.8.	Penempatan:a. Jakarta Utara + Timurc. Kota Tangerang + Kab Tangerang9. Absen pagi langsung di toko / customer jam 08.00, tidak perlu ke kantor di sore hari. Orderan discan dan dishare di WAG.Read Less",https://glints.com/id/en/opportunities/jobs/sales-to-taking-order/b2eddae2-fee3-4608-8774-7f81afd1f07c?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/4a55c01bc540a2bd7a65b3ad69d1481a.png
Sales Canvaser,PT. Rubelan Widjaja Surjadi,Business Development & Sales,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for Sales Canvaser at PT. Rubelan Widjaja SurjadiKUALIFIKASI :Sehat Jasmani & rohaniPendidikan minimal SMA/SMK/SederajatMemiliki pengalaman di bidang yang sama lebih diutamakanMenyukai dan memahami dunia sales/marketingTerbiasa bekerja lapanganBersedia memberikan jaminan BPKBDomisili di kota MalangPaham area Malang, Pasuruan dan sekitarnyaMemiliki kendaraan sendiriMemiliki SIMTarget OrientedJujur, disiplin dan komunikatifRead Less",https://glints.com/id/en/opportunities/jobs/sales-canvaser/7c60951a-3093-435c-8ad9-db0fdd215b73?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/e4e9cc6a8922981ab5cc248e0fece1cd.jpg
Sales Consultant,TB PANORAMA,Business Development & Sales,Full-Time · On-site,Minimum Associate Degree,3 - 5 years of experience,"Job description for Sales Consultant at TB PANORAMAJob DescriptionsMelakukan riset dan mengumpulkan data customer yang potensialMenjalin hubungan baik dengan customer,baik dari kalangan arsitek dllMenawarkan Produk sesuai kebutuhan customermempresentasikan produk kepada customerKualifikasi:Pengalaman kerja minimal 3 tahun sebagai salesPercaya diri dan memiliki kemampuan komunikasi yang baikPernah bekerja sebagai sales produk bahan bangunan lebih disukaibersedia kerja mobile, memiliki sim ARead Less",https://glints.com/id/en/opportunities/jobs/sales-consultant/131d7295-3961-41a6-8d41-f25df4140fec?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/16b0cbd14f50d289089647ad77e580e5.png
Sales Canvasser - Lakban & Plastik,PT Zen Mitra Niaga,Business Development & Sales,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for Sales Canvasser - Lakban & Plastik at PT Zen Mitra NiagaPT Zen Mitra Niaga adalah perusahaan retail dan grosir berbasis online. Pekerjaan ini cocok untuk Anda yang menyukai tantangan! Bergabunglah dengan tim sales kami dan raih bonus besar! Sales ini nantinya akan menawarkan produk LAKBAN & PLASTIK yang merupakan produk unggulan kami.Job Description :Buat laporan mingguan dari kunjungan Anda.Kunjungi dan tawarkan produk kepada calon pelanggan.Capai target dan nikmati bonus besar setiap bulannya!Catat dan update progres harian dalam laporan.Jujur, teliti, bertanggung jawab, itulah kualitas kami cari.Komunikasi dua arah dan negosiasi adalah kunci kesuksesan Anda.Kontrol percakapan sesuai script untuk hasil maksimal.Kualifikasi:Berpenampilan menarik dan percaya diri.Pengalaman sales minimal 1 tahun.Memiliki Kendaraan pribadi dan SIM-C untuk mendukung mobilitas Anda.Aktif di komunitas? nilai tambah!Komunikatif, teamwork, dan suka bekerja di lapangan.Smartphone-ready dan siap untuk kerja mobile (canvassing).Siap bekerja dengan target dan hasilkan yang terbaik.Komunikasi B2B? Kalau Anda paham, itu plus!Siap canvassing di luar kotaBenefit:Take Home Pay Menggoda! Plus tunjangan transportasi dan bonus performa.Karier Cemerlang! Kesempatan pengembangan diri dan karier yang tinggi.Terhubung dengan kami !Instagram, Tiktok, Linkedin : PT Zen Mitra NiagaRead Less",https://glints.com/id/en/opportunities/jobs/sales-canvasser-lakban-and-plastik/189a9d20-9801-46d2-af4f-a1a428cc97a6?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/429a0c7c37888c104c1dbfdc86e00945.png
Sales Lakban & Plastik,PT Zen Mitra Niaga,Business Development & Sales,Full-Time · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for Sales Lakban & Plastik at PT Zen Mitra NiagaPT Zen Mitra Niaga adalah perusahaan retail dan grosir berbasis online. Pekerjaan ini cocok untuk Anda yang menyukai tantangan! Bergabunglah dengan tim sales kami dan raih bonus besar! Sales ini nantinya akan menawarkan produk LAKBAN & PLASTIK yang merupakan produk unggulan kami.Job Description :Buat laporan mingguan dari kunjungan Anda.Kunjungi dan tawarkan produk kepada calon pelanggan.Capai target dan nikmati bonus besar setiap bulannya!Catat dan update progres harian dalam laporan.Jujur, teliti, bertanggung jawab, itulah kualitas kami cari.Komunikasi dua arah dan negosiasi adalah kunci kesuksesan Anda.Kontrol percakapan sesuai script untuk hasil maksimal.Kualifikasi:Berpenampilan menarik dan percaya diri.Pengalaman sales minimal 1 tahun.Memiliki Kendaraan pribadi dan SIM-C untuk mendukung mobilitas Anda.Aktif di komunitas? nilai tambah!Komunikatif, teamwork, dan suka bekerja di lapangan.Smartphone-ready dan siap untuk kerja mobile (canvassing).Siap bekerja dengan target dan hasilkan yang terbaik.Komunikasi B2B? Kalau Anda paham, itu plus!Siap canvassing di luar kotaBenefit:Take Home Pay Menggoda! Plus tunjangan transportasi dan bonus performa.Karier Cemerlang! Kesempatan pengembangan diri dan karier yang tinggi.Terhubung dengan kami :Instagram, Tiktok, dan Linkedin : PT Zen Mitra NiagaRead Less",https://glints.com/id/en/opportunities/jobs/sales-lakban-and-plastik/1f3d882d-aa18-4482-8b5b-09796509730a?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/429a0c7c37888c104c1dbfdc86e00945.png
SALES SPECIALIST MT GT & FROZEN FOOD - SURAKARTA,PT Makmur Mandiri Abadi,Business Development & Sales,Full-Time · On-site,Minimum Associate Degree,1 - 3 years of experience,"Job description for SALES SPECIALIST MT GT & FROZEN FOOD - SURAKARTA at PT Makmur Mandiri AbadiKUALIFIKASIWanita / Pria maksimal umur 34 tahunPendidikan minimal D3Berpengalaman di bidang sales diutamakanBerpengalaman di bidang distribusi MT (Modern Trade) / GT (General Trade) / Frozen FoodBerpengalaman sebagai SMD (Sales Merchandising Display) menjadi poin plusDisiplin dan berintegritasBiasa bekerja dalam timBiasa bekerja dengan targetDESKRIPSI PEKERJAANMelakukan penjualan ke MT, GT & Frozen Food\Melakukan penagihanMencapai target yang ditentukanMengembangkan bisnis pelangganBENEFIT KARYAWANGaji pokokTunjangan transportBonus insentif targetBPJS KesehatanBPJS Tenaga KerjaPenempatan SURAKARTARead Less",https://glints.com/id/en/opportunities/jobs/sales-specialist-mt-gt-and-frozen-food-surakarta/d27abd47-525c-45bb-9351-31f11b6b4697?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/86aa55354a868926dc0fa45c4f5734ec.png
Sales Engineer Freelance and Remote,PT ISTECH (Imagine Space Technology),Business Development & Sales,Freelance · On-site,Minimum Senior/Vocational High School,1 - 3 years of experience,"Job description for Sales Engineer Freelance and Remote at PT ISTECH (Imagine Space Technology)PrintKasir, adalah salah satu produk aplikasi/software unggulan PT. ISTECH berbasis web yang didevelop khusus untuk industri di bidang Grafika seperti Digital Print, Percetakan, Merchandise, Konveksi, Kemasan dan lainnya.Dengan menjadi Sales Engineer PrintKasir, dapatkan komisi  20% dari setiap deal, Insentif  Jutaan Rupiah per Bulan, dan Bonus Tahunan dari setiap repeat order tahunan pelanggan.Job Descriptions :Survei pasar dan mencari potensial konsumenMempromosikan produk di pasar yang ditargetkanMenawarkan produk secara langsung kepada konsumenMelakukan penjualan dengan target yang telah ditentukanMemastikan Produk diterima dengan baik oleh customerMemperluas jaringan konsumen dan pasarMenjalin hubungan baik dengan customerMengelola rencana kegiatan, realisasi penjualan dan menyusun laporan mingguanJob RequirementsPengalaman minimal 1 tahun di bidang Sales/MarketingKemampuan komunikasi yang kuatPengetahuan tentang Teknologi Informasi (MS Office, Meeting Online, Digital Marketing, dll)Keterampilan menjual dan menjalin jaringan yang baikKompeten dalam presentasi dan demonstrasiKemampuan terbukti dalam mencapai target penjualanMemiliki Laptop atau Tablet untuk keperluan demo aplikasi dan presentasiRead Less",https://glints.com/id/en/opportunities/jobs/sales-engineer-freelance-and-remote/db430ff7-0b05-4691-9833-214a7f2d237a?utm_referrer=explore&traceInfo=1de62e8c-2816-420d-abd4-9d12a5b0ddb3,https://images.glints.com/unsafe/glints-dashboard.oss-ap-southeast-1.aliyuncs.com/company-logo/69376212c95e8c60e3185c5f838a79b3.jpg
